user_id,institute_std,class_id,avg_speed_qpm,avg_accuracy_expected_pct,avg_completion_pct,avg_time_taken_minutes,speed_valid_attempt_count,work_habits_score,work_habits_band,evidence_score,evidence_level
821060,Opoku Ware School,597,150.0,70.0,100.0,0.07,1,86.5,STRONG,9.47,VERY_LOW
821060,Opoku Ware School,599,100.0,70.0,100.0,0.1,1,86.5,STRONG,9.47,VERY_LOW
821190,YAA ASANTEWAA RURAL BANK LTD.,520,105.23,93.33,100.0,0.32,2,97.0,STRONG,10.27,VERY_LOW
821318,ATWIMA RURAL BANK LTD.,520,100.0,93.33,100.0,0.3,1,97.0,STRONG,9.47,VERY_LOW
821541,KAPPS,626,104.35,97.5,100.0,0.38,1,98.88,STRONG,9.47,VERY_LOW
821758,ANUM RURAL BANK LIMITED,520,112.5,93.33,100.0,0.27,1,97.0,STRONG,9.47,VERY_LOW
821827,AMANSIE WEST RURAL BANK LTD.,520,83.975,91.66499999999999,100.0,0.38,2,96.25,STRONG,10.27,VERY_LOW
822000,Ahantaman Rural Bank Plc,520,90.0,90.0,100.0,0.33,1,95.5,STRONG,9.47,VERY_LOW
822043,LOWER PRA RURAL BANK LTD.,520,250.0,98.33500000000001,100.0,0.125,2,99.25,STRONG,10.27,VERY_LOW
822075,UNKNOWN_UNMAPPED,442,8.33,86.67,100.0,3.6,1,94.0,STRONG,9.47,VERY_LOW
822110,UPPER AMENFI RURAL BANK LTD.,520,43.065,95.0,100.0,0.75,2,97.75,STRONG,10.27,VERY_LOW
822143,FIASEMAN RURAL BANK LTD.,520,100.0,76.67,100.0,0.3,1,89.5,STRONG,9.47,VERY_LOW
822258,ATWIMA KWANWOMA RURAL BANK LTD.,520,51.43,83.33,100.0,0.58,1,92.5,STRONG,9.47,VERY_LOW
822389,NZEMA MANLE RURAL BANK LTD.,520,265.90999999999997,98.33500000000001,100.0,0.22,2,99.25,STRONG,10.27,VERY_LOW
822506,EAST AKIM RURAL BANK LTD.,520,81.82,80.0,100.0,0.37,1,91.0,STRONG,9.47,VERY_LOW
822624,ASSINMAN RURAL BANK LTD.,520,93.85,96.66499999999999,100.0,0.325,2,98.5,STRONG,10.27,VERY_LOW
822672,AKUAPEM RURAL BANK LTD.,520,51.255,65.0,100.0,0.7,2,84.25,STRONG,10.27,VERY_LOW
822748,NKORANMAN RURAL BANK LTD.,520,76.4,85.0,100.0,0.42000000000000004,2,93.25,STRONG,10.27,VERY_LOW
822843,BUILSA COMMUNITY BANK LTD.,520,151.05,85.0,100.0,0.2,2,93.25,STRONG,10.27,VERY_LOW
823230,WETO RURAL BANK LTD.,520,53.745,96.67,100.0,0.56,2,98.5,STRONG,10.27,VERY_LOW
823520,MICROFIN RURAL BANK LIMITED,520,75.0,66.67,100.0,0.4,1,85.0,STRONG,9.47,VERY_LOW
823798,KWAHU PRASO RURAL BANK LTD.,520,138.46,90.0,100.0,0.22,1,95.5,STRONG,9.47,VERY_LOW
823879,ODOTOBRI RURAL BANK LTD.,520,71.695,91.66499999999999,100.0,0.47,2,96.25,STRONG,10.27,VERY_LOW
824017,AHANTAMAN RURAL BANK LTD.,520,34.126666666666665,94.44666666666667,100.0,0.8866666666666667,3,97.5,STRONG,11.07,VERY_LOW
824047,ENYAN DENKYIRA RURAL BANK LTD.,520,120.0,96.67,100.0,0.25,2,98.5,STRONG,10.27,VERY_LOW
824237,OKOMFO ANOKYE RURAL BANK LTD.,520,85.0,96.66499999999999,100.0,0.425,2,98.5,STRONG,10.27,VERY_LOW
824305,NAARA RURAL BANK LTD.,520,132.855,96.67,100.0,0.26,2,98.5,STRONG,10.27,VERY_LOW
824311,OKOMFO ANOKYE RURAL BANK LTD.,520,94.74,73.33,100.0,0.32,1,88.0,STRONG,9.47,VERY_LOW
824504,ANLO RURAL BANK LIMITED,520,41.61666666666667,90.0,100.0,0.7333333333333334,3,95.5,STRONG,11.07,VERY_LOW
824686,DANGME RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
824788,SOUTH AKIM RURAL BANK LTD.,520,127.73333333333333,94.44333333333333,100.0,0.24666666666666667,3,97.5,STRONG,11.07,VERY_LOW
824844,NKORANZA KWABRE RURAL BANK LTD,520,142.94,96.67,100.0,0.22500000000000003,2,98.5,STRONG,10.27,VERY_LOW
824907,FIASEMAN RURAL BANK LTD.,520,54.55,83.33,100.0,0.55,1,92.5,STRONG,9.47,VERY_LOW
824925,Star Life Assurance Limited,600,300.0,100.0,100.0,0.05,1,100.0,STRONG,9.47,VERY_LOW
825056,AGONA RURAL BANK LTD.,520,105.88,93.33,100.0,0.28,1,97.0,STRONG,9.47,VERY_LOW
825144,C.P.S,623,109.09,92.5,100.0,0.37,1,96.62,STRONG,9.47,VERY_LOW
825144,C.P.S,624,85.71,97.5,100.0,0.47,1,98.88,STRONG,9.47,VERY_LOW
825144,C.P.S,626,77.42,97.5,100.0,0.52,1,98.88,STRONG,9.47,VERY_LOW
825144,C.P.S,627,85.71,95.0,100.0,0.47,1,97.75,STRONG,9.47,VERY_LOW
825144,C.P.S,629,133.33,70.0,100.0,0.15,1,86.5,STRONG,9.47,VERY_LOW
825291,SONZELE RURAL BANK LTD.,520,138.46,90.0,100.0,0.22,1,95.5,STRONG,9.47,VERY_LOW
825386,MANYA KROBO RURAL BANK LTD.,520,56.25,96.67,100.0,0.53,1,98.5,STRONG,9.47,VERY_LOW
825558,UPPER AMENFI RURAL BANK LTD.,520,128.57,96.67,100.0,0.23,1,98.5,STRONG,9.47,VERY_LOW
825581,ARB APEX BANK PLC,520,146.25,96.67,100.0,0.22000000000000003,2,98.5,STRONG,10.27,VERY_LOW
825678,Bessfa rural bank ltd,520,49.870000000000005,63.33,100.0,0.705,2,83.5,STRONG,10.27,VERY_LOW
825701,ANLO RURAL BANK LIMITED,520,92.22333333333334,92.21999999999998,100.0,0.3433333333333333,3,96.5,STRONG,11.07,VERY_LOW
825727,NAFANA RURAL BANK LTD.,520,30.51,93.33,100.0,0.98,1,97.0,STRONG,9.47,VERY_LOW
825779,Opoku Ware School,598,300.0,30.0,100.0,0.03,1,68.5,GOOD,9.47,VERY_LOW
825779,Opoku Ware School,599,300.0,70.0,100.0,0.03,2,86.5,STRONG,10.27,VERY_LOW
825920,Star Life Assurance Limited,600,150.0,97.5,100.0,0.125,2,98.88,STRONG,10.27,VERY_LOW
826317,UPPER AMENFI RURAL BANK LTD.,520,75.0,95.0,100.0,0.41,2,97.75,STRONG,10.27,VERY_LOW
826465,SEFWIMAN RURAL BANK LTD.,520,60.0,93.33,100.0,0.5,1,97.0,STRONG,9.47,VERY_LOW
826670,ODOTOBRI RURAL BANK LTD.,520,145.0,91.67,100.0,0.24,2,96.25,STRONG,10.27,VERY_LOW
826728,BAWJIASE AREA RURAL BANK LTD.,520,93.315,91.66499999999999,100.0,0.375,2,96.25,STRONG,10.27,VERY_LOW
826730,ANUM RURAL BANK LTD.,520,133.515,96.67,100.0,0.225,2,98.5,STRONG,10.27,VERY_LOW
826739,AMENFIMAN RURAL BANK LTD.,520,138.46,83.33,100.0,0.22,1,92.5,STRONG,9.47,VERY_LOW
826840,EJURAMAN RURAL BANK LIMITED,520,450.0,100.0,100.0,0.07,1,100.0,STRONG,9.47,VERY_LOW
826966,CPS,623,60.0,80.0,100.0,0.67,1,91.0,STRONG,9.47,VERY_LOW
826966,CPS,624,184.62,92.5,100.0,0.22,1,96.62,STRONG,9.47,VERY_LOW
826966,CPS,626,85.71,67.5,100.0,0.47,1,85.38,STRONG,9.47,VERY_LOW
826966,CPS,627,100.0,92.5,100.0,0.4,1,96.62,STRONG,9.47,VERY_LOW
826966,CPS,629,120.0,70.0,100.0,0.17,1,86.5,STRONG,9.47,VERY_LOW
827166,ANLO RURAL BANK LIMITED,520,30.51,60.0,100.0,0.98,1,82.0,STRONG,9.47,VERY_LOW
827173,ATIWA RURAL BANK LTD.,520,163.64,96.67,100.0,0.18,1,98.5,STRONG,9.47,VERY_LOW
827205,ATWIMA RURAL BANK LTD.,520,150.0,90.0,100.0,0.2,1,95.5,STRONG,9.47,VERY_LOW
827241,ASANTE AKYEM RURAL BANK LTD.,520,94.74,93.33,100.0,0.32,1,97.0,STRONG,9.47,VERY_LOW
827438,AMENFIMAN RURAL BANK LTD.,520,129.13,96.66499999999999,100.0,0.275,2,98.5,STRONG,10.27,VERY_LOW
827663,BAWJIASE AREA RURAL BANK LTD.,520,105.88,96.67,100.0,0.28,1,98.5,STRONG,9.47,VERY_LOW
827686,ADANSI RURAL BANK LTD.,520,69.94,95.0,100.0,0.445,2,97.75,STRONG,10.27,VERY_LOW
827796,BONZALI RURAL BANK LIMITED,520,68.14500000000001,93.33500000000001,100.0,0.44499999999999995,2,97.0,STRONG,10.27,VERY_LOW
827798,Nagie's Angels Educational Centre,274,300.0,62.5,100.0,0.13,1,83.12,STRONG,9.47,VERY_LOW
827798,Nagie's Angels Educational Centre,353,217.5,44.83,100.0,0.13,1,75.17,STRONG,9.47,VERY_LOW
827890,LOWER PRA RURAL BANK LTD.,520,150.0,93.33500000000001,100.0,0.265,2,97.0,STRONG,10.27,VERY_LOW
827958,KINTAMPO RURAL BANK LTD.,520,163.64,90.0,100.0,0.18,1,95.5,STRONG,9.47,VERY_LOW
828122,SEFWIMAN RURAL BANK LTD.,520,90.0,100.0,100.0,0.33,1,100.0,STRONG,9.47,VERY_LOW
828156,ABOKOBI AREA RURAL BANK LTD.,520,120.0,95.0,100.0,0.265,2,97.75,STRONG,10.27,VERY_LOW
828182,Zeepay,442,180.0,80.0,100.0,0.17,1,91.0,STRONG,9.47,VERY_LOW
828258,UPPER AMENFI RURAL BANK LTD.,520,92.85499999999999,73.33500000000001,100.0,0.32499999999999996,2,88.0,STRONG,10.27,VERY_LOW
828425,AKATAKYIMAN RURAL BANK LTD.,520,180.0,96.67,100.0,0.17,1,98.5,STRONG,9.47,VERY_LOW
828439,BOSOMTWE RURAL BANK LTD.,520,60.0,86.67,100.0,0.5,1,94.0,STRONG,9.47,VERY_LOW
828801,BONZALI RURAL BANK LTD.,520,75.0,86.67,100.0,0.4,1,94.0,STRONG,9.47,VERY_LOW
828821,Akimbo bosome community bank,520,257.14,93.33,100.0,0.12,1,97.0,STRONG,9.47,VERY_LOW
829166,KAASEMAN RURAL BANK LTD.,520,120.535,88.33500000000001,100.0,0.25,2,94.75,STRONG,10.27,VERY_LOW
829313,SUMA RURAL BANK LTD.,520,64.29,90.0,100.0,0.47,1,95.5,STRONG,9.47,VERY_LOW
829318,SONZELE RURAL BANK LTD.,520,122.17,83.33,100.0,0.25,2,92.5,STRONG,10.27,VERY_LOW
829403,ATIWA RURAL BANK LTD.,520,94.74,80.0,100.0,0.32,1,91.0,STRONG,9.47,VERY_LOW
829407,AHANTAMAN RURAL BANK LTD.,520,112.5,93.33,100.0,0.27,1,97.0,STRONG,9.47,VERY_LOW
829527,UNKNOWN_UNMAPPED,520,48.59,90.0,100.0,0.715,2,95.5,STRONG,10.27,VERY_LOW
829661,UNKNOWN_UNMAPPED,261,166.67,74.0,100.0,0.3,1,88.3,STRONG,9.47,VERY_LOW
829721,UNKNOWN_UNMAPPED,520,120.0,100.0,100.0,0.25,1,100.0,STRONG,9.47,VERY_LOW
829834,UPPER AMENFI RURAL BANK LTD.,520,85.71,86.67,100.0,0.35,1,94.0,STRONG,9.47,VERY_LOW
830031,AHANTAMAN RURAL BANK LTD.,520,81.43,98.33500000000001,100.0,0.475,2,99.25,STRONG,10.27,VERY_LOW
830070,Starlife assurance,601,750.0,100.0,100.0,0.03,1,100.0,STRONG,9.47,VERY_LOW
830190,ODOTOBRI RURAL BANK LTD.,520,178.125,95.0,100.0,0.315,2,97.75,STRONG,10.27,VERY_LOW
830226,NZEMA MANLE RURAL BANK LTD.,520,129.19,100.0,100.0,0.25,2,100.0,STRONG,10.27,VERY_LOW
830258,NZEMA MANLE RURAL BANK LTD.,520,80.215,95.0,100.0,0.41500000000000004,2,97.75,STRONG,10.27,VERY_LOW
830288,MEPE AREA RURAL BANK LTD.,520,97.5,95.0,100.0,0.325,2,97.75,STRONG,10.27,VERY_LOW
830350,ODOTOBRI RURAL BANK LTD.,520,95.79499999999999,93.33,100.0,0.315,2,97.0,STRONG,10.27,VERY_LOW
830388,Opoku Ware School,598,500.0,60.0,100.0,0.023333333333333334,3,82.0,STRONG,11.07,VERY_LOW
830388,Opoku Ware School,599,450.0,60.0,100.0,0.025,2,82.0,STRONG,10.27,VERY_LOW
830603,MPONUA RURAL BANK LTD.,520,104.64666666666666,96.66666666666667,100.0,0.3333333333333333,3,98.5,STRONG,11.07,VERY_LOW
830657,ASSINMAN RURAL BANK LTD.,520,120.535,91.66499999999999,100.0,0.25,2,96.25,STRONG,10.27,VERY_LOW
830883,KPESSA RURAL BANK LTD.,520,64.37,55.0,100.0,0.46499999999999997,2,79.75,STRONG,10.27,VERY_LOW
831062,MPONUA RURAL BANK LTD.,520,113.965,93.33500000000001,100.0,0.32499999999999996,2,97.0,STRONG,10.27,VERY_LOW
831151,LOWER PRA RURAL BANK LTD.,520,50.0,100.0,100.0,0.6,1,100.0,STRONG,9.47,VERY_LOW
831245,LOWER PRA RURAL BANK LTD.,520,280.0,98.33500000000001,100.0,0.11499999999999999,2,99.25,STRONG,10.27,VERY_LOW
831253,kajaji senior high school,597,225.0,40.0,100.0,0.05,2,73.0,GOOD,10.27,VERY_LOW
831253,kajaji senior high school,598,175.0,35.0,100.0,0.060000000000000005,2,70.75,GOOD,10.27,VERY_LOW
831309,ATWIMA RURAL BANK LTD.,520,72.0,60.0,100.0,0.42,1,82.0,STRONG,9.47,VERY_LOW
831599,KAASEMAN RURAL BANK LTD.,520,99.13,93.33500000000001,100.0,0.315,2,97.0,STRONG,10.27,VERY_LOW
831647,ASSINMAN RURAL BANK LTD.,520,69.23,73.33,100.0,0.43,1,88.0,STRONG,9.47,VERY_LOW
831712,AMENFIMAN RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
831877,JUABEN RURAL BANK LTD.,520,60.0,100.0,100.0,0.5,1,100.0,STRONG,9.47,VERY_LOW
831925,AMANSIE WEST RURAL BANK LTD.,520,92.07,86.67,100.0,0.33,2,94.0,STRONG,10.27,VERY_LOW
831998,AKUAPEM RURAL BANK LTD.,520,48.65,100.0,100.0,0.62,1,100.0,STRONG,9.47,VERY_LOW
832009,MANYA KROBO RURAL BANK LTD.,520,90.0,83.33,100.0,0.33,1,92.5,STRONG,9.47,VERY_LOW
832176,BAWJIASE AREA RURAL BANK LTD.,520,78.41,78.33,100.0,0.385,2,90.25,STRONG,10.27,VERY_LOW
832197,NZEMA MANLE RURAL BANK LTD.,520,68.14500000000001,98.33500000000001,100.0,0.44499999999999995,2,99.25,STRONG,10.27,VERY_LOW
832227,tusk,255,266.67,82.5,100.0,0.15,1,92.12,STRONG,9.47,VERY_LOW
832227,tusk,274,218.18,85.0,100.0,0.18,1,93.25,STRONG,9.47,VERY_LOW
832352,SEFWIMAN RURAL BANK LTD.,520,138.46,93.33,100.0,0.22,1,97.0,STRONG,9.47,VERY_LOW
832384,Opoku Ware School,360,75.0,100.0,100.0,0.07,1,100.0,STRONG,9.47,VERY_LOW
832602,ASOKORE RURAL BANK LTD.,520,69.23,90.0,100.0,0.43,1,95.5,STRONG,9.47,VERY_LOW
832658,KWAHU RURAL BANK LTD.,520,34.19,93.33500000000001,100.0,0.9750000000000001,2,97.0,STRONG,10.27,VERY_LOW
832663,OKOMFO ANOKYE RURAL BANK LTD.,520,90.16,91.67,100.0,0.47,2,96.25,STRONG,10.27,VERY_LOW
832726,ADANSI RURAL BANK LIMITED,520,116.435,95.0,100.0,0.305,2,97.75,STRONG,10.27,VERY_LOW
832777,MICROFIN RURAL BANK LTD.,520,165.0,98.33500000000001,100.0,0.185,2,99.25,STRONG,10.27,VERY_LOW
832814,ARB APEX BANK PLC,520,128.57,100.0,100.0,0.23,1,100.0,STRONG,9.47,VERY_LOW
832851,ADANSI RURAL BANK LTD.,520,54.55,86.67,100.0,0.55,1,94.0,STRONG,9.47,VERY_LOW
832906,ADA RURAL BANK LTD.,520,78.26,81.66499999999999,100.0,0.38,2,91.75,STRONG,10.27,VERY_LOW
832938,UPPER AMENFI RURAL BANK LTD.,520,139.285,95.0,100.0,0.21500000000000002,2,97.75,STRONG,10.27,VERY_LOW
833365,NAARA RURAL BANK LTD.,520,113.965,95.0,100.0,0.32499999999999996,2,97.75,STRONG,10.27,VERY_LOW
833387,MPONUA RURAL BANK LTD.,520,124.33666666666666,91.11,100.0,0.31333333333333335,3,96.0,STRONG,11.07,VERY_LOW
833414,NSUTAMAN RURAL BANK LTD.,520,97.335,96.66499999999999,100.0,0.575,2,98.5,STRONG,10.27,VERY_LOW
833510,SOUTH AKIM RURAL BANK LTD.,520,342.855,90.0,100.0,0.19999999999999998,2,95.5,STRONG,10.27,VERY_LOW
833651,Starlife,601,75.0,40.0,100.0,0.33,1,73.0,GOOD,9.47,VERY_LOW
833996,ENYAN DENKYIRA RURAL BANK LTD.,520,124.67499999999998,93.33500000000001,100.0,0.265,2,97.0,STRONG,10.27,VERY_LOW
834149,MICROFIN RURAL BANK LTD.,520,72.0,86.67,100.0,0.42,1,94.0,STRONG,9.47,VERY_LOW
834191,Star Life Assurance Limited,600,270.0,100.0,100.0,0.065,2,100.0,STRONG,10.27,VERY_LOW
834257,LOWER PRA RURAL BANK LTD.,520,300.0,93.33,100.0,0.1,1,97.0,STRONG,9.47,VERY_LOW
834566,ABOKOBI AREA RURAL BANK LTD.,520,172.5,100.0,100.0,0.19,2,100.0,STRONG,10.27,VERY_LOW
834721,MPONUA RURAL BANK LTD.,520,176.785,93.33500000000001,100.0,0.18,2,97.0,STRONG,10.27,VERY_LOW
834773,ASANTE AKYEM RURAL BANK LTD.,520,78.26,83.33,100.0,0.38,1,92.5,STRONG,9.47,VERY_LOW
834783,ANUM RURAL BANK LIMITED,520,90.0,95.0,100.0,0.33,2,97.75,STRONG,10.27,VERY_LOW
835134,ADANSI RURAL BANK LIMITED,520,101.785,95.0,100.0,0.315,2,97.75,STRONG,10.27,VERY_LOW
835220,AMENFIMAN RURAL BANK LTD.,520,150.0,93.33,100.0,0.2,1,97.0,STRONG,9.47,VERY_LOW
835339,ATIWA RURAL BANK LTD.,520,138.46,100.0,100.0,0.22,1,100.0,STRONG,9.47,VERY_LOW
835371,Opoku Ware,597,300.0,70.0,100.0,0.03,1,86.5,STRONG,9.47,VERY_LOW
835371,Opoku Ware,599,150.0,70.0,100.0,0.07,1,86.5,STRONG,9.47,VERY_LOW
835452,ADANSI RURAL BANK LIMITED,520,89.13,85.0,100.0,0.33999999999999997,2,93.25,STRONG,10.27,VERY_LOW
835661,LOWER PRA RURAL BANK LTD.,520,294.23,83.33500000000001,100.0,0.14500000000000002,2,92.5,STRONG,10.27,VERY_LOW
835761,NAFANA RURAL BANK LTD.,520,39.13,90.0,100.0,0.77,1,95.5,STRONG,9.47,VERY_LOW
835767,ATWIMA KWANWOMA RURAL BANK PLC,520,72.0,90.0,100.0,0.42,1,95.5,STRONG,9.47,VERY_LOW
835811,KINTAMPO RURAL BANK LTD.,520,77.37,56.665,100.0,0.41000000000000003,2,80.5,STRONG,10.27,VERY_LOW
835874,WAMFIE RURAL BANK LTD.,520,44.03,90.0,100.0,0.76,2,95.5,STRONG,10.27,VERY_LOW
835935,AWUTU EMASA RURAL BANK LTD.,520,57.065,83.33,100.0,0.585,2,92.5,STRONG,10.27,VERY_LOW
836076,YAA ASANTEWAA RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
836259,AMENFIMAN RURAL BANK LTD.,520,93.75,88.33500000000001,100.0,0.335,2,94.75,STRONG,10.27,VERY_LOW
836269,ASOKORE RURAL BANK LTD.,520,100.0,100.0,100.0,0.3,1,100.0,STRONG,9.47,VERY_LOW
836767,NAARA RURAL BANK LTD.,520,81.82,90.0,100.0,0.37,1,95.5,STRONG,9.47,VERY_LOW
836855,EJURAMAN RURAL BANK LIMITED,520,450.0,100.0,100.0,0.07,1,100.0,STRONG,9.47,VERY_LOW
836875,FIASEMAN RURAL BANK LTD.,520,120.0,83.33,100.0,0.25,1,92.5,STRONG,9.47,VERY_LOW
837015,Kwahu Rural Bank plc,520,120.0,93.33,100.0,0.25,1,97.0,STRONG,9.47,VERY_LOW
837039,AMANSIE WEST RURAL BANK LTD.,520,67.035,91.66499999999999,100.0,0.44999999999999996,2,96.25,STRONG,10.27,VERY_LOW
837254,BONZALI RURAL BANK LTD.,520,85.71,90.0,100.0,0.35,1,95.5,STRONG,9.47,VERY_LOW
837375,ASUTIFI RURAL BANK LTD.,520,69.565,86.67,100.0,0.535,2,94.0,STRONG,10.27,VERY_LOW
837649,Kwahu rural bank,520,171.82,96.67,100.0,0.175,2,98.5,STRONG,10.27,VERY_LOW
837799,YAA ASANTEWAA RURAL BANK LTD.,520,51.43,90.0,100.0,0.58,1,95.5,STRONG,9.47,VERY_LOW
837962,BUILSA COMMUNITY BANK LTD.,520,70.91,85.0,100.0,0.435,2,93.25,STRONG,10.27,VERY_LOW
838004,MANYA KROBO RURAL BANK LTD.,520,105.88,96.67,100.0,0.28,1,98.5,STRONG,9.47,VERY_LOW
838104,offinso community bank plc,520,225.0,86.67,100.0,0.13,1,94.0,STRONG,9.47,VERY_LOW
838129,Presbyterian Boy's Secondary school Legon,292,66.67,60.0,100.0,0.3,1,82.0,STRONG,9.47,VERY_LOW
838190,BUILSA COMMUNITY BANK LTD.,520,58.06,93.33,100.0,0.52,1,97.0,STRONG,9.47,VERY_LOW
838309,NYANKUMASI AHENKRO RURAL BANK,520,85.91,91.66499999999999,100.0,0.35,2,96.25,STRONG,10.27,VERY_LOW
838422,AMENFIMAN RURAL BANK LTD.,520,250.0,95.0,100.0,0.125,2,97.75,STRONG,10.27,VERY_LOW
838480,OPOKU WARE SCHOOL,596,160.0,70.0,100.0,0.065,2,86.5,STRONG,10.27,VERY_LOW
838525,MANYA KROBO RURAL BANK LTD.,520,180.0,100.0,100.0,0.17,1,100.0,STRONG,9.47,VERY_LOW
838544,OFFINSO RURAL BANK LTD.,520,133.515,91.66499999999999,100.0,0.225,2,96.25,STRONG,10.27,VERY_LOW
838562,YAA ASANTEWAA RURAL BANK LTD.,520,83.76499999999999,90.0,100.0,0.36,2,95.5,STRONG,10.27,VERY_LOW
838799,UPPER AMENFI RURAL BANK LTD.,520,78.26,90.0,100.0,0.38,1,95.5,STRONG,9.47,VERY_LOW
839132,ADANSI RURAL BANK LTD.,520,46.15,93.33,100.0,0.65,1,97.0,STRONG,9.47,VERY_LOW
839242,MALTAABA COMMUNITY BANK LTD.,520,78.26,86.67,100.0,0.38,1,94.0,STRONG,9.47,VERY_LOW
839268,LOWER PRA RURAL BANK LTD.,520,45.0,100.0,100.0,0.67,1,100.0,STRONG,9.47,VERY_LOW
839419,BOSOME-FREHO RURAL BANK LIMITE,520,138.46,96.67,100.0,0.22,1,98.5,STRONG,9.47,VERY_LOW
839450,ATIWA RURAL BANK LTD,520,51.43,90.0,100.0,0.58,1,95.5,STRONG,9.47,VERY_LOW
839480,UNKNOWN_UNMAPPED,623,82.76,85.0,100.0,0.48,1,93.25,STRONG,9.47,VERY_LOW
839480,UNKNOWN_UNMAPPED,624,200.0,92.5,100.0,0.2,1,96.62,STRONG,9.47,VERY_LOW
839480,UNKNOWN_UNMAPPED,626,96.0,97.5,100.0,0.42,1,98.88,STRONG,9.47,VERY_LOW
839480,UNKNOWN_UNMAPPED,627,126.32,92.5,100.0,0.32,1,96.62,STRONG,9.47,VERY_LOW
839480,UNKNOWN_UNMAPPED,629,85.71,65.0,100.0,0.23,1,84.25,STRONG,9.47,VERY_LOW
839525,KAJAJI SENIOR HIGH SCHOOL,292,900.0,42.5,100.0,0.025,2,74.12,GOOD,10.27,VERY_LOW
839525,KAJAJI SENIOR HIGH SCHOOL,360,300.0,20.0,100.0,0.02,1,64.0,GOOD,9.47,VERY_LOW
839525,KAJAJI SENIOR HIGH SCHOOL,596,350.0,46.666666666666664,100.0,0.04,3,76.0,STRONG,11.07,VERY_LOW
839525,KAJAJI SENIOR HIGH SCHOOL,597,250.0,50.0,100.0,0.04,2,77.5,STRONG,10.27,VERY_LOW
839525,KAJAJI SENIOR HIGH SCHOOL,598,450.0,45.0,100.0,0.025,2,75.25,STRONG,10.27,VERY_LOW
839525,KAJAJI SENIOR HIGH SCHOOL,599,293.75,46.25,100.0,0.045000000000000005,8,75.81,STRONG,15.07,VERY_LOW
839543,ASSINMAN RURAL BANK LTD.,520,125.48,98.33500000000001,100.0,0.245,2,99.25,STRONG,10.27,VERY_LOW
839622,MANYA KROBO RURAL BANK LTD.,520,225.0,93.33,100.0,0.13,1,97.0,STRONG,9.47,VERY_LOW
839667,ODOTOBRI RURAL BANK LTD.,520,146.25,95.0,100.0,0.22000000000000003,2,97.75,STRONG,10.27,VERY_LOW
839835,AHANTAMAN RURAL BANK LTD.,520,60.0,90.0,100.0,0.5,1,95.5,STRONG,9.47,VERY_LOW
839861,EAST AKIM RURAL BANK LTD,520,33.33,96.67,100.0,0.9,1,98.5,STRONG,9.47,VERY_LOW
840022,KWAHU PRASO RURAL BANK LIMITED,520,78.655,91.66499999999999,100.0,0.43,2,96.25,STRONG,10.27,VERY_LOW
840026,UNKNOWN_UNMAPPED,395,139.09,9.8,100.0,0.37,1,59.41,DEVELOPING,9.47,VERY_LOW
840029,BONZALI RURAL BANK LIMITED,520,90.79333333333334,91.11333333333334,100.0,0.35000000000000003,3,96.0,STRONG,11.07,VERY_LOW
840224,ASOKORE RURAL BANK LTD.,520,58.06,86.67,100.0,0.52,1,94.0,STRONG,9.47,VERY_LOW
840574,ADA RURAL BANK LTD.,520,72.18333333333334,92.22333333333334,100.0,0.43333333333333335,3,96.5,STRONG,11.07,VERY_LOW
840590,EAST AKIM RURAL BANK LTD.,520,114.13,91.67,100.0,0.29000000000000004,2,96.25,STRONG,10.27,VERY_LOW
840626,ADANSI RURAL BANK LIMITED,520,48.65,73.33,100.0,0.62,1,88.0,STRONG,9.47,VERY_LOW
840693,ARB APEX BANK PLC,520,120.0,90.0,100.0,0.25,1,95.5,STRONG,9.47,VERY_LOW
840733,ADONTEN COMMUNITY BANK LTD.,520,58.06,83.33,100.0,0.52,1,92.5,STRONG,9.47,VERY_LOW
840772,MICROFIN RURAL BANK LTD.,520,72.0,90.0,100.0,0.42,1,95.5,STRONG,9.47,VERY_LOW
840840,ANUM RURAL BANK LTD.,520,150.0,96.67,100.0,0.2,1,98.5,STRONG,9.47,VERY_LOW
840868,ASANTE AKYEM RURAL BANK LTD.,520,131.82,85.0,100.0,0.24,2,93.25,STRONG,10.27,VERY_LOW
841004,TOENDE RURAL BANK LTD.,520,86.62666666666667,92.22333333333334,100.0,0.38000000000000006,3,96.5,STRONG,11.07,VERY_LOW
841052,ASSINMAN RURAL BANK LTD.,520,95.0,98.33500000000001,100.0,0.315,2,99.25,STRONG,10.27,VERY_LOW
841093,ASUTIFI RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
841168,BRAKWA BREMAN RURAL BANK LTD.,520,300.0,100.0,100.0,0.1,1,100.0,STRONG,9.47,VERY_LOW
841198,BONZALI RURAL BANK LTD.,520,51.43,83.33,100.0,0.58,1,92.5,STRONG,9.47,VERY_LOW
841344,UPPER AMENFI RURAL BANK LTD.,520,56.25,90.0,100.0,0.53,1,95.5,STRONG,9.47,VERY_LOW
841519,BANGMARIGU COMMUNITY BANK LTD.,520,105.88,86.67,100.0,0.28,1,94.0,STRONG,9.47,VERY_LOW
