user_id,institute_std,attempt_count,completed_attempt_count,class_count,test_count,avg_score_pct,avg_accuracy_expected_pct,avg_completion_pct,latest_attempt_at,ready_class_count,at_risk_class_count,overall_readiness_band,evidence_level
598550,ADANSI RURAL BANK LIMITED,2,2,1,2,96.67,96.67,100.0,2026-04-13 20:10:09,1,0,READY,VERY_LOW
598559,WAMFIE RURAL BANK LTD.,2,4,1,2,73.33500000000001,73.33500000000001,100.0,2026-04-12 09:06:58,1,0,READY,VERY_LOW
598613,ARB APEX BANK PLC,1,1,1,1,96.67,96.67,100.0,2025-12-10 16:19:28,1,0,READY,VERY_LOW
598790,Opoku Ware School,1,2,1,1,40.0,40.0,100.0,2025-11-05 11:48:16,0,1,AT_RISK,VERY_LOW
598799,SOUTH AKIM RURAL BANK PLC,2,3,1,2,95.0,95.0,100.0,2026-04-10 09:38:56,1,0,READY,VERY_LOW
599234,AMENFIMAN RURAL BANK LTD.,2,4,1,2,95.0,95.0,100.0,2026-04-10 07:35:24,1,0,READY,VERY_LOW
599878,Star Life Assurance Limited,2,3,1,2,100.0,100.0,100.0,2026-05-07 11:13:07,1,0,READY,VERY_LOW
599921,ODOTOBRI RURAL BANK LTD.,2,2,1,2,100.0,100.0,100.0,2026-04-07 12:31:20,1,0,READY,VERY_LOW
599936,ANLO RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-16 10:21:59,1,0,READY,VERY_LOW
599967,Opoku Ware School,1,1,1,1,80.0,80.0,100.0,2026-02-03 17:47:26,1,0,READY,VERY_LOW
600133,StarLife Assurance Limited,2,2,1,2,94.16499999999999,94.16499999999999,100.0,2026-05-08 10:04:11,1,0,READY,VERY_LOW
600151,UPPER AMENFI RURAL BANK LTD.,2,2,1,2,90.0,90.0,100.0,2026-04-14 02:54:12,1,0,READY,VERY_LOW
600362,ADANSI RURAL BANK LTD.,2,3,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-13 20:51:58,1,0,READY,VERY_LOW
600383,KAJAJI SENIOR HIGH SCHOOL,1,8,1,1,45.0,45.0,100.0,2026-06-05 11:06:52,0,0,NEAR_READY,VERY_LOW
600604,StarLife Assurance Limited,3,4,2,3,81.33500000000001,81.33500000000001,100.0,2026-05-14 14:07:03,2,0,READY,VERY_LOW
600984,AMUGA RURAL BANK LTD.,2,5,1,2,95.0,95.0,100.0,2026-04-13 23:12:38,1,0,READY,VERY_LOW
601060,ODOTOBRI,2,3,1,2,76.66499999999999,76.66499999999999,100.0,2026-04-07 13:59:48,1,0,READY,VERY_LOW
601176,Starlife,1,1,1,1,72.0,72.0,100.0,2025-08-19 16:54:41,1,0,READY,VERY_LOW
601214,AMANSIE WEST RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2025-11-06 13:59:53,1,0,READY,VERY_LOW
601414,Abutia Teti EP jhs,2,4,2,2,40.0,40.0,100.0,2024-06-22 14:56:00,0,1,AT_RISK,VERY_LOW
601435,LOWER PRA RURAL BANK LTD.,2,2,1,2,88.33,88.33,100.0,2026-04-17 18:56:54,1,0,READY,VERY_LOW
601436,OpokuWare school,1,2,1,1,80.0,80.0,100.0,2025-10-12 18:56:47,1,0,READY,VERY_LOW
601528,NANDOM RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2026-04-09 16:01:33,1,0,READY,VERY_LOW
601566,StarLife Assurance Limited,3,7,2,3,69.75,69.75,100.0,2026-05-14 16:16:12,2,0,READY,VERY_LOW
601587,NAARA RURAL BANK LTD.,2,3,1,2,85.0,85.0,100.0,2026-04-17 10:47:29,1,0,READY,VERY_LOW
601629,Starlife Assurance,2,4,1,2,82.0,82.0,100.0,2026-01-05 13:56:47,1,0,READY,VERY_LOW
601640,Awut Emasa Rural Bank,1,3,1,1,80.0,80.0,100.0,2025-11-04 21:55:53,1,0,READY,VERY_LOW
601684,AMUGA RURAL BANK LTD.,2,2,1,2,95.0,95.0,100.0,2026-04-09 12:54:40,1,0,READY,VERY_LOW
601743,Opoku ware school,1,2,1,1,80.0,80.0,100.0,2025-10-10 19:29:45,1,0,READY,VERY_LOW
601853,UPPER AMENFI RURAL BANK LTD.,1,5,1,1,100.0,100.0,100.0,2026-04-14 15:56:26,1,0,READY,VERY_LOW
602005,STARLIFE,2,2,1,2,100.0,100.0,100.0,2026-05-14 08:17:50,1,0,READY,VERY_LOW
602056,AMENFIMAN RURAL BANK LTD.,2,2,1,2,93.33500000000001,95.0,100.0,2026-04-14 16:56:09,1,0,READY,VERY_LOW
602138,ASOKORE RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2026-04-13 11:30:50,1,0,READY,VERY_LOW
602209,ASSINMAN RURAL BANK LTD.,1,4,1,1,90.0,90.0,100.0,2026-04-13 13:35:52,1,0,READY,VERY_LOW
602240,OKOMFO ANOKYE RURAL BANK LTD.,1,1,1,1,80.0,80.0,100.0,2025-11-10 16:19:35,1,0,READY,VERY_LOW
602350,Starlife Assurance,1,1,1,1,52.0,52.0,100.0,2026-01-05 15:36:17,0,0,NEAR_READY,VERY_LOW
602369,EJURAMAN RURAL BANK LIMITED,1,1,1,1,100.0,100.0,100.0,2025-05-01 14:01:07,1,0,READY,VERY_LOW
602447,AMANSIE WEST RURAL BANK LTD.,1,1,1,1,73.33,73.33,100.0,2025-11-04 10:14:24,1,0,READY,VERY_LOW
602473,AVENOR RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-14 09:34:43,1,0,READY,VERY_LOW
602661,UNKNOWN_UNMAPPED,1,10,1,1,80.0,80.0,100.0,2026-03-23 16:57:51,1,0,READY,VERY_LOW
602859,BRAKWA BREMAN RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2026-04-17 22:11:01,1,0,READY,VERY_LOW
603092,ANLO RURAL BANK LIMITED,1,3,1,1,96.67,96.67,100.0,2025-11-10 22:59:37,1,0,READY,VERY_LOW
603119,KaPPS,4,6,4,4,83.125,83.125,100.0,2026-02-06 21:12:02,4,0,READY,VERY_LOW
603177,AMENFIMAN RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2026-04-14 10:51:39,1,0,READY,VERY_LOW
603205,NAFANA RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2025-11-06 14:37:31,1,0,READY,VERY_LOW
603393,OKOMFO ANOKYE RURAL BANK LTD.,2,8,1,2,90.0,90.0,100.0,2026-04-13 16:28:09,1,0,READY,VERY_LOW
603574,YAPRA RURAL BANK LTD.,1,4,1,1,86.67,86.67,100.0,2025-11-11 13:46:06,1,0,READY,VERY_LOW
603643,Opoku Ware school,2,8,1,2,30.0,30.0,100.0,2025-10-12 11:23:29,0,1,AT_RISK,VERY_LOW
603814,MPONUA RURAL BANK LTD.,1,1,1,1,86.67,86.67,100.0,2025-04-25 14:43:28,1,0,READY,VERY_LOW
603995,BONZALI RURAL BANK LTD.,3,3,1,3,96.66666666666667,96.66666666666667,100.0,2026-04-07 12:59:32,1,0,READY,LOW
604308,Starlife Assurance,2,4,1,2,88.0,88.0,100.0,2026-01-05 11:58:34,1,0,READY,VERY_LOW
604417,AMENFIMAN RURAL BANK LTD.,1,2,1,1,100.0,100.0,100.0,2025-11-11 12:46:03,1,0,READY,VERY_LOW
604671,BOSOMTWE RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2026-04-13 16:25:24,1,0,READY,VERY_LOW
604738,Starlife Assurance,3,29,1,3,78.0,78.0,100.0,2025-12-23 10:49:01,1,0,READY,LOW
604820,zeepay,1,1,1,1,80.0,80.0,100.0,2023-05-22 15:52:47,1,0,READY,VERY_LOW
604839,EJURAMAN RURAL BANK LIMITED,1,1,1,1,96.67,96.67,100.0,2025-05-01 13:39:24,1,0,READY,VERY_LOW
604956,AMENFIMAN RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-13 19:12:34,1,0,READY,VERY_LOW
605141,SEFWIMAN RURAL BANK LTD,3,5,1,3,93.33333333333333,93.33333333333333,100.0,2026-04-09 08:58:12,1,0,READY,LOW
605272,ARB APEX BANK PLC,3,3,1,3,90.0,90.0,100.0,2025-11-28 11:04:28,1,0,READY,LOW
605317,OKOMFO ANOKYE RURAL BANK LTD.,1,3,1,1,93.33,93.33,100.0,2025-11-11 11:57:09,1,0,READY,VERY_LOW
605342,NSUTAMAN RURAL BANK LTD.,1,4,1,1,93.33,93.33,100.0,2025-11-11 18:38:41,1,0,READY,VERY_LOW
605630,AMENFIMAN RURAL BANK LTD.,2,3,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-08 17:14:47,1,0,READY,VERY_LOW
605750,KAASEMAN RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-15 13:12:49,1,0,READY,VERY_LOW
606026,WETO RURAL BANK LTD.,2,3,1,2,100.0,100.0,100.0,2026-04-10 13:56:05,1,0,READY,VERY_LOW
606219,BAWJIASE AREA RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2025-11-10 11:19:17,1,0,READY,VERY_LOW
606232,Lower-pra rural bank,1,1,1,1,93.33,93.33,100.0,2025-11-10 13:16:01,1,0,READY,VERY_LOW
606260,YAA ASANTEWAA RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2025-11-09 22:19:08,1,0,READY,VERY_LOW
606428,OKOMFO ANOKYE RURAL BANK LTD.,2,3,2,2,93.33500000000001,93.33500000000001,100.0,2025-11-10 10:54:39,2,0,READY,VERY_LOW
606464,Odupongkpehe,1,1,1,1,93.33,93.33,100.0,2025-11-08 18:01:58,1,0,READY,VERY_LOW
606551,AMENFIMAN RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2025-11-11 08:01:17,1,0,READY,VERY_LOW
606799,SONZELE RURAL BANK LTD.,2,2,1,2,83.33,83.33,100.0,2026-04-10 16:08:58,1,0,READY,VERY_LOW
606861,ARB APEX BANK PLC,1,1,1,1,70.0,70.0,100.0,2025-01-24 10:25:31,1,0,READY,VERY_LOW
606907,AMENFIMAN RURAL BANK LTD.,2,2,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-10 08:05:12,1,0,READY,VERY_LOW
607105,ATIWA RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2025-11-11 18:04:18,1,0,READY,VERY_LOW
607388,ODOTOBRI RURAL BANK LTD.,2,5,1,2,90.0,90.0,100.0,2026-04-14 09:48:08,1,0,READY,VERY_LOW
607416,Starlife Assurance,1,3,1,1,96.0,96.0,100.0,2025-08-19 17:08:48,1,0,READY,VERY_LOW
607581,AMENFIMAN RURAL BANK LTD.,2,2,1,2,90.0,90.0,100.0,2026-04-13 11:01:20,1,0,READY,VERY_LOW
607586,Akim Bosome rural bank plc,1,4,1,1,100.0,100.0,100.0,2026-04-09 07:38:20,1,0,READY,VERY_LOW
607836,ABOKOBI AREA RURAL BANK LTD.,2,2,1,2,95.0,95.0,100.0,2026-04-10 15:55:11,1,0,READY,VERY_LOW
607865,OKOMFO ANOKYE RURAL BANK LTD.,1,6,1,1,50.0,50.0,100.0,2025-11-11 08:25:17,0,0,NEAR_READY,VERY_LOW
608230,UPPER AMENFI RURAL BANK LTD.,2,5,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-15 05:33:05,1,0,READY,VERY_LOW
608315,LOWER PRA RURAL BANK LTD.,1,3,1,1,90.0,90.0,100.0,2026-04-13 13:40:52,1,0,READY,VERY_LOW
608738,AMANSIE WEST RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-13 08:13:19,1,0,READY,VERY_LOW
608792,ARB APEX BANK PLC,2,2,1,2,91.67,91.67,100.0,2025-11-28 14:48:13,1,0,READY,VERY_LOW
608900,Ahantaman rural bank,2,3,1,2,83.33,83.33,100.0,2026-04-17 13:56:44,1,0,READY,VERY_LOW
609098,OKOMFO ANOKYE RURAL BANK LTD.,1,2,1,1,100.0,100.0,100.0,2025-11-09 18:12:10,1,0,READY,VERY_LOW
609172,OFFINSO RURAL BANK LTD.,2,5,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-17 21:35:02,1,0,READY,VERY_LOW
609181,TIZAA RURAL BANK LTD.,1,1,1,1,86.67,86.67,100.0,2026-04-13 16:55:22,1,0,READY,VERY_LOW
609365,YAPRA RURAL BANK LTD.,1,4,1,1,83.33,83.33,100.0,2026-04-14 13:10:22,1,0,READY,VERY_LOW
609415,NYANKUMASI AHENKRO RURAL BANK,2,4,1,2,95.0,95.0,100.0,2026-04-13 11:40:19,1,0,READY,VERY_LOW
609427,LOWER PRA RURAL BANK LTD.,2,5,1,2,91.67,91.67,100.0,2026-04-14 12:40:38,1,0,READY,VERY_LOW
609562,Star Life Assurance Limited,2,5,1,2,100.0,100.0,100.0,2026-05-14 11:07:14,1,0,READY,VERY_LOW
609686,LOWER PRA RURAL BANK LTD.,2,4,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-09 11:35:38,1,0,READY,VERY_LOW
609890,AMENFIMAN RURAL BANK LTD.,1,2,1,1,86.67,86.67,100.0,2025-11-11 15:28:30,1,0,READY,VERY_LOW
609895,DANGME RURAL BANK LTD.,2,2,1,2,96.67,96.67,100.0,2026-04-18 22:47:12,1,0,READY,VERY_LOW
609902,Banking,2,4,1,2,95.0,95.0,100.0,2026-04-10 17:56:54,1,0,READY,VERY_LOW
610092,AVENOR RURAL BANK LTD.,1,2,1,1,86.67,86.67,100.0,2026-04-14 09:04:25,1,0,READY,VERY_LOW
610187,STARLIFE ASSURANCE,1,2,1,1,96.0,96.0,100.0,2025-09-02 10:09:02,1,0,READY,VERY_LOW
610227,OKOMFO ANOKYE RURAL BANK LTD.,2,2,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-13 16:41:13,1,0,READY,VERY_LOW
610455,Mponua Rural Bank,2,2,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-10 14:21:28,1,0,READY,VERY_LOW
610485,amansie rural bank,2,2,1,2,96.67,96.67,100.0,2026-04-13 15:45:29,1,0,READY,VERY_LOW
610498,StarLife Assurance Limited,3,9,2,3,81.0,81.0,100.0,2026-05-14 13:28:59,2,0,READY,VERY_LOW
610539,LOWER PRA RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2025-11-10 14:55:17,1,0,READY,VERY_LOW
610671,ADONTEN COMMUNITY BANK LTD.,1,1,1,1,76.67,76.67,100.0,2025-11-11 10:18:36,1,0,READY,VERY_LOW
610756,ASANTE AKYEM RURAL BANK LTD.,1,2,1,1,90.0,90.0,100.0,2025-11-11 08:55:40,1,0,READY,VERY_LOW
610831,SOUTH AKIM RURAL BANK LTD.,2,4,1,2,90.0,91.66499999999999,100.0,2026-04-13 17:13:11,1,0,READY,VERY_LOW
610938,AHANTAMAN RURAL BANK LTD.,2,3,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-13 10:45:21,1,0,READY,VERY_LOW
610978,Adansi Rural Bank Plc,2,3,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-13 19:53:40,1,0,READY,VERY_LOW
611043,LOWER PRA RURAL BANK LTD.,2,4,1,2,80.0,80.0,100.0,2026-04-17 10:14:10,1,0,READY,VERY_LOW
611298,OKOMFO ANOKYE RURAL BANK LTD.,1,3,1,1,76.67,76.67,100.0,2025-11-11 13:18:02,1,0,READY,VERY_LOW
611449,FIASEMAN RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-17 17:48:25,1,0,READY,VERY_LOW
611474,AWUTU EMASA RURAL BANK LTD.,2,5,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-17 11:37:14,1,0,READY,VERY_LOW
611623,DANGME RURAL BANK LTD.,2,3,1,2,48.335,48.335,100.0,2026-04-17 20:52:15,0,0,NEAR_READY,VERY_LOW
611643,SOUTH AKIM RURAL BANK LTD.,2,5,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-09 17:57:58,1,0,READY,VERY_LOW
611755,AHANTAMAN RURAL BANK LTD.,2,4,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-18 16:19:31,1,0,READY,VERY_LOW
611816,NKORANZA KWABRE RURAL BANK LTD.,1,4,1,1,86.67,86.67,100.0,2025-11-07 10:09:20,1,0,READY,VERY_LOW
611833,NZEMA MANLE RURAL BANK LTD.,1,4,1,1,93.33,93.33,100.0,2025-11-10 18:03:04,1,0,READY,VERY_LOW
611861,KAASEMAN RURAL BANK LTD.,2,6,1,2,95.0,95.0,100.0,2026-04-13 19:10:40,1,0,READY,VERY_LOW
611980,Bank,1,2,1,1,73.33,73.33,100.0,2025-11-10 19:34:36,1,0,READY,VERY_LOW
611995,BOSOME-FREHO RURAL BANK LTD.,1,2,1,1,86.67,86.67,100.0,2025-11-10 16:49:36,1,0,READY,VERY_LOW
612150,AKUAPEM RURAL BANK LTD.,3,5,1,3,95.55666666666667,95.55666666666667,100.0,2026-04-07 12:59:53,1,0,READY,LOW
612444,ODOTOBRI RURAL BANK LTD.,2,3,1,2,90.0,90.0,100.0,2026-04-13 19:50:39,1,0,READY,VERY_LOW
612484,AWUTU EMASA RURAL BANK LTD.,2,4,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-13 09:56:09,1,0,READY,VERY_LOW
612516,ATWIMA MPONUA RURAL BANK LTD.,1,1,1,1,80.0,80.0,100.0,2025-11-10 09:35:35,1,0,READY,VERY_LOW
612520,ANUM RURAL BANK LTD.,2,3,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-13 11:13:24,1,0,READY,VERY_LOW
612784,OKOMFO ANOKYE RURAL BANK LTD.,2,2,1,2,86.66499999999999,88.33500000000001,100.0,2026-04-13 20:15:43,1,0,READY,VERY_LOW
612835,YAA ASANTEWAA RURAL BANK LTD.,1,2,1,1,56.67,56.67,100.0,2026-04-17 20:50:54,0,0,NEAR_READY,VERY_LOW
612849,UNKNOWN_UNMAPPED,1,9,1,1,100.0,100.0,100.0,2026-04-26 18:04:54,1,0,READY,VERY_LOW
612866,UPPER AMENFI RURAL BANK LTD.,1,6,1,1,46.67,46.67,100.0,2025-11-09 23:46:31,0,0,NEAR_READY,VERY_LOW
612871,StarLife,1,1,1,1,100.0,100.0,100.0,2025-07-07 13:04:28,1,0,READY,VERY_LOW
613055,BUILSA COMMUNITY BANK LTD.,2,2,1,2,96.67,96.67,100.0,2026-04-13 14:25:30,1,0,READY,VERY_LOW
613209,ASOKORE RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2026-04-13 10:02:58,1,0,READY,VERY_LOW
613237,LOWER PRA RURAL BANK LTD.,1,3,1,1,80.0,80.0,100.0,2026-04-14 04:05:15,1,0,READY,VERY_LOW
613296,AKUAPEM RURAL BANK LTD.,1,3,1,1,100.0,100.0,100.0,2026-04-14 09:01:29,1,0,READY,VERY_LOW
613375,DENKYIRAMAN RURAL BANK LTD,2,5,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-11 06:13:10,1,0,READY,VERY_LOW
613459,NAARA RURAL BANK LTD.,2,2,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-17 13:57:48,1,0,READY,VERY_LOW
613502,BOSOME-FREHO RURAL BANK LTD.,1,1,1,1,86.67,86.67,100.0,2025-11-07 13:51:50,1,0,READY,VERY_LOW
613873,UNKNOWN_UNMAPPED,1,5,1,1,90.0,90.0,100.0,2025-11-06 09:27:50,1,0,READY,VERY_LOW
613942,AKIM BOSOME RURAL BANK LIMITED,1,1,1,1,83.33,83.33,100.0,2026-04-13 08:00:56,1,0,READY,VERY_LOW
614156,Star Life Assurance Limited,2,3,1,2,96.66499999999999,96.66499999999999,100.0,2026-05-07 10:42:25,1,0,READY,VERY_LOW
614352,LOWER PRA RURAL BANK LIMITED,2,4,1,2,95.0,95.0,100.0,2026-04-12 01:12:10,1,0,READY,VERY_LOW
614494,ODOTOBRI RURAL BANK LTD.,2,3,1,2,91.67,91.67,100.0,2026-04-09 11:28:45,1,0,READY,VERY_LOW
614633,UPPER MANYA KRO RURAL BANK LTD,1,2,1,1,56.67,56.67,100.0,2025-05-02 16:38:46,0,0,NEAR_READY,VERY_LOW
614759,Opoku Ware School,1,1,1,1,90.0,90.0,100.0,2025-10-18 07:55:41,1,0,READY,VERY_LOW
614891,NZEMA MANLE RURAL BANK LTD.,1,6,1,1,100.0,100.0,100.0,2025-11-11 22:32:06,1,0,READY,VERY_LOW
615183,NANDOM RURAL BANK LTD.,2,4,1,2,90.0,90.0,100.0,2026-04-13 09:46:54,1,0,READY,VERY_LOW
615361,AKUAPEM RURAL BANK LTD.,2,2,1,2,90.0,90.0,100.0,2026-04-13 08:40:58,1,0,READY,VERY_LOW
615463,NYANKUMASI AHENKRO RURAL BANK LTD.,2,5,1,2,95.0,95.0,100.0,2026-04-13 12:58:23,1,0,READY,VERY_LOW
615536,NANDOM RURAL BANK LTD.,2,2,1,2,88.33,88.33,100.0,2026-04-13 09:23:42,1,0,READY,VERY_LOW
615563,Star Life Assurance Limited,2,3,1,2,100.0,100.0,100.0,2026-04-30 17:04:32,1,0,READY,VERY_LOW
615582,SEFWIMAN RURAL BANK LTD.,1,1,1,1,86.67,86.67,100.0,2026-04-14 17:13:49,1,0,READY,VERY_LOW
615919,Starlife,2,3,1,2,94.0,94.0,100.0,2026-01-04 22:53:23,1,0,READY,VERY_LOW
616146,ENYAN DENKYIRA RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2025-05-01 05:18:20,1,0,READY,VERY_LOW
616210,AMANANO RURAL BANK LTD.,2,3,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-12 15:29:51,1,0,READY,VERY_LOW
616403,AMENFIMAN RURAL BANK LTD.,2,2,1,2,95.0,95.0,100.0,2026-04-14 07:39:29,1,0,READY,VERY_LOW
616441,UNKNOWN_UNMAPPED,1,2,1,1,52.0,52.0,100.0,2025-08-20 15:00:16,0,0,NEAR_READY,VERY_LOW
616642,NYANKUMASI AHENKRO RURAL BANK,2,3,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-13 14:28:05,1,0,READY,VERY_LOW
616890,NAARA RURAL BANK LTD.,2,7,1,2,90.0,90.0,100.0,2026-04-13 18:30:59,1,0,READY,VERY_LOW
617204,LOWER PRA RURAL BANK LTD.,2,4,1,2,90.0,90.0,100.0,2026-04-13 18:56:25,1,0,READY,VERY_LOW
617311,ATWIMA MPONUA RURAL BANK LTD.,2,4,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-17 18:13:36,1,0,READY,VERY_LOW
617319,StarLife Assurance Limited,1,1,1,1,100.0,100.0,100.0,2026-05-18 08:44:58,1,0,READY,VERY_LOW
617926,EJURAMAN RURAL BANK LIMITED,1,1,1,1,93.33,93.33,100.0,2025-05-01 16:43:06,1,0,READY,VERY_LOW
617977,ABOKOBI AREA RURAL BANK LTD.,2,2,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-13 14:38:03,1,0,READY,VERY_LOW
618067,OKOMFO ANOKYE RURAL BANK LTD.,1,3,1,1,90.0,90.0,100.0,2025-11-10 11:07:45,1,0,READY,VERY_LOW
618155,TIZAA RURAL BANK LTD.,2,3,1,2,96.67,96.67,100.0,2026-04-10 11:09:05,1,0,READY,VERY_LOW
618285,BAWJIASE AREA RURAL BANK LTD.,2,5,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-10 18:11:21,1,0,READY,VERY_LOW
618338,KWAHU RURAL BANK LTD.,1,3,1,1,83.33,83.33,100.0,2025-11-11 11:13:46,1,0,READY,VERY_LOW
618362,TIZAA RURAL BANK LTD.,1,2,1,1,83.33,83.33,100.0,2026-04-15 16:56:43,1,0,READY,VERY_LOW
618458,SOUTH AKIM RURAL BANK LTD.,1,2,1,1,86.67,86.67,100.0,2026-04-13 18:53:55,1,0,READY,VERY_LOW
618592,BAWJIASE AREA RURAL BANK LTD.,2,2,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-10 11:39:46,1,0,READY,VERY_LOW
618859,NYANKUMASI AHENKRO RURAL BANK LTD.,2,3,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-13 17:16:13,1,0,READY,VERY_LOW
619357,AMENFIMAN RURAL BANK LTD.,2,2,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-13 19:29:44,1,0,READY,VERY_LOW
619372,MICROFIN RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2026-04-10 12:42:50,1,0,READY,VERY_LOW
619398,Suhum Rural Bank LTD.,1,2,1,1,93.33,93.33,100.0,2025-11-11 15:20:27,1,0,READY,VERY_LOW
619408,AKUAPEM RURAL BANK LTD.,1,1,1,1,76.67,76.67,100.0,2025-04-30 12:25:15,1,0,READY,VERY_LOW
619430,Nagie's Angels Educational  Centre,3,13,3,3,69.97,69.97,100.0,2024-03-16 20:20:04,2,0,READY,VERY_LOW
619460,NAARA RURAL BANK LTD.,2,4,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-10 09:27:33,1,0,READY,VERY_LOW
619513,BOSOMTWE RURAL BANK LTD.,2,4,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-13 09:58:15,1,0,READY,VERY_LOW
620098,ODOTOBRI RURAL BANK LTD.,1,2,1,1,93.33,93.33,100.0,2025-11-11 10:54:08,1,0,READY,VERY_LOW
620257,DANGME RURAL BANK LTD.,2,3,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-14 08:37:25,1,0,READY,VERY_LOW
620410,ARB APEX BANK PLC,2,2,1,2,96.66499999999999,96.66499999999999,100.0,2025-11-27 11:48:11,1,0,READY,VERY_LOW
620595,ASANTE AKYEM RURAL BANK LTD.,2,12,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-13 12:27:59,1,0,READY,VERY_LOW
620801,ODOTOBRI RURAL BANK LTD.,2,3,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-08 10:24:49,1,0,READY,VERY_LOW
621240,KWAHU PRASO RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2026-04-16 17:51:50,1,0,READY,VERY_LOW
621418,MANYA KROBO RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-13 18:16:16,1,0,READY,VERY_LOW
621562,OKOMFO ANOKYE RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2025-11-10 09:52:21,1,0,READY,VERY_LOW
621578,ATIWA RURAL BANK LTD.,1,2,1,1,80.0,80.0,100.0,2025-11-11 13:15:51,1,0,READY,VERY_LOW
621593,ARB APEX BANK PLC,3,3,1,3,87.77666666666666,87.77666666666666,100.0,2025-11-28 10:24:12,1,0,READY,LOW
621855,KWAMANMAN RURAL BANK LTD.,1,5,1,1,73.33,73.33,100.0,2025-11-11 15:39:07,1,0,READY,VERY_LOW
621947,AMENFIMAN RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2025-11-10 18:48:50,1,0,READY,VERY_LOW
622307,OKOMFO ANOKYE RURAL BANK LTD.,1,2,1,1,83.33,83.33,100.0,2026-04-13 14:06:03,1,0,READY,VERY_LOW
622488,CAPITAL RURAL BANK LTD.,2,3,1,2,85.0,85.0,100.0,2026-04-11 09:41:17,1,0,READY,VERY_LOW
622668,StarLife Assurance,2,3,1,2,100.0,100.0,100.0,2026-05-13 16:35:07,1,0,READY,VERY_LOW
622790,MANYA KROBO RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-14 10:15:02,1,0,READY,VERY_LOW
622868,MICROFIN RURAL BANK LTD.,1,2,1,1,86.67,86.67,100.0,2025-11-10 09:26:04,1,0,READY,VERY_LOW
622874,OKOMFO ANOKYE RURAL BANK LTD.,2,3,1,2,93.33,93.33,100.0,2026-04-13 09:21:39,1,0,READY,VERY_LOW
622875,MICROFIN RURAL BANK LTD.,1,1,1,1,76.67,76.67,100.0,2025-11-11 08:59:27,1,0,READY,VERY_LOW
