user_id,institute_std,class_id,avg_score_pct,avg_accuracy_expected_pct,avg_completion_pct,attempt_count,test_count,question_evidence_count,repeat_attempt_available_flag,readiness_score_pct,evidence_score,evidence_level,low_evidence_flag,readiness_eligible_flag,readiness_block_reason,readiness_band,readiness_confidence_level
682975,NSOATREMAN RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
683140,LOWER PRA RURAL BANK LTD.,520,90.0,90.0,100.0,2,2,2,1,92.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
683381,MPONUA RURAL BANK LTD.,520,95.55666666666667,95.55666666666667,100.0,3,3,3,1,96.45,24.4,LOW,0,1,none,READY,LOW
683522,SOUTH AKIM RURAL BANK LTD.,520,86.67,90.0,100.0,1,1,1,1,90.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
683543,UPPER MANYA KRO RURAL BANK LTD,520,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
683662,CITIZENS RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
683848,AWUTU EMASA RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,1,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
683993,YAPRA RURAL BANK LTD.,520,51.665,51.665,100.0,2,2,2,0,61.33,16.93,VERY_LOW,0,1,none,NEAR_READY,VERY_LOW
684211,SUMA RURAL BANK LTD.,520,95.55333333333333,95.55333333333333,100.0,3,3,3,1,96.44,24.4,LOW,0,1,none,READY,LOW
684891,MALTAABA COMMUNITY BANK LTD.,520,76.67,76.67,100.0,1,1,1,1,81.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685036,KWAHU PRASO RURAL BANK LIMITED,520,78.89,78.89,100.0,3,3,3,0,83.11,24.4,LOW,0,1,none,READY,LOW
685114,ABOKOBI AREA RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685139,BOSOMTWE RURAL BANK LTD.,520,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685242,SOUTH AKIM RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,1,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
685493,DROBO COMMUNITY BANK LTD.,520,90.0,90.0,100.0,2,2,2,1,92.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
685699,Opoku Ware School,599,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685797,ENYAN DENKYIRA RURAL BANK LTD.,520,60.0,60.0,100.0,1,1,1,0,68.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
685974,Star Life Assurance Limited,600,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
686048,MPONUA RURAL BANK LTD.,520,90.0,91.66499999999999,100.0,2,2,2,1,92.5,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
686482,MALTAABA COMMUNITY BANK LTD.,520,86.67,86.67,100.0,2,2,2,1,89.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
686531,NZEMA MANLE RURAL BANK LTD.,520,96.66499999999999,96.66499999999999,100.0,2,2,2,1,97.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
686596,FIASEMAN RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
686729,KWAHU PRASO RURAL BANK LTD.,520,90.0,90.0,100.0,3,3,3,1,92.0,24.4,LOW,0,1,none,READY,LOW
686749,AMANSIE WEST RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,1,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
686804,Opoku Ware School,597,40.0,40.0,100.0,1,1,1,1,52.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
686834,University of Health and Allied Sciences,391,10.0,10.0,100.0,1,1,1,1,28.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
687278,Star Life Assurance Limited,600,97.5,97.5,100.0,2,2,2,1,98.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
687362,UNKNOWN_UNMAPPED,520,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
687597,NANDOM RURAL BANK LTD.,520,73.33,73.33,100.0,1,1,1,0,78.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
687768,ATIWA RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,0,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
688012,AMENFIMAN RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,0,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
688053,ANLO RURAL BANK LIMITED,520,83.33,83.33,100.0,1,1,1,0,86.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
688425,AMENFIMAN RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,1,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
688447,Starlife Assurance,601,96.0,96.0,100.0,1,1,1,0,96.8,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
688748,KWAHU PRASO RURAL BANK LTD.,520,71.11,71.11,100.0,3,3,3,0,76.89,24.4,LOW,0,1,none,READY,LOW
688938,BOSOMTWE RURAL BANK LTD.,520,86.66499999999999,86.66499999999999,100.0,2,2,2,1,89.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
689321,LOWER PRA RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,0,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
689356,ARB APEX BANK PLC,520,95.0,95.0,100.0,2,2,2,1,96.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
689610,BOSOME-FREHO RURAL BANK LTD.,520,83.33,83.33,100.0,1,1,1,0,86.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
689782,UNKNOWN_UNMAPPED,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
689920,BONZALI RURAL BANK LTD.,520,90.0,90.0,100.0,2,2,2,1,92.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
690039,AMENFIMAN RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,0,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
690164,ENYAN DENKYIRA RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690189,LETSHEGO,70,95.8325,95.8325,100.0,4,4,4,1,96.67,25.2,LOW,0,1,none,READY,LOW
690206,JOMORO RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,0,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690366,AMENFIMAN RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,1,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
690391,BAWJIASE AREA RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,0,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690426,MPONUA RURAL BANK LTD.,520,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690507,LOWER PRA RURAL BANK LTD.,520,83.33,83.33,100.0,1,1,1,0,86.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690624,AMANSIE WEST RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,1,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
690786,UPPER AMENFI RURAL BANK LTD.,520,86.66499999999999,86.66499999999999,100.0,2,2,2,1,89.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
690820,ENYAN DENKYIRA RURAL BANK LTD.,520,56.67,56.67,100.0,1,1,1,1,65.34,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
690855,FIASEMAN RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,0,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690883,KAASEMAN RURAL BANK LTD.,520,86.67,86.67,100.0,2,2,2,1,89.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
690968,AMENFIMAN RURAL BANK LTD.,520,91.66499999999999,91.66499999999999,100.0,2,2,2,1,93.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
691112,Star Life Assurance Limited,600,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
691127,ATWIMA MPONUA RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
691230,Suhum Rural Bank Limited,520,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
691276,kapps,360,0.0,0.0,100.0,1,1,1,1,20.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
691276,kapps,626,70.0,70.0,100.0,1,1,1,0,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
691345,Opoku Ware School,597,50.0,50.0,100.0,1,1,1,1,60.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
691675,MANYA KROBO RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
691708,NKORANZA KWABRE RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,0,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
691919,NZEMA MANLE RURAL BANK PLC,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
692081,OKOMFO ANOKYE RURAL BANK LTD.,520,83.33,83.33,100.0,1,1,1,0,86.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
692088,LOWER PRA RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,0,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
692332,AVENOR RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
692398,ARB APEX BANK PLC,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
692733,UNKNOWN_UNMAPPED,257,56.41,56.41,100.0,1,1,1,0,65.13,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
692767,Opoku Ware School,599,70.0,70.0,100.0,1,1,1,1,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
692832,Opoku Ware School,599,50.0,50.0,100.0,1,1,1,1,60.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
692839,NANDOM RURAL BANK LTD.,520,93.33,93.33,100.0,2,2,2,1,94.66,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
692985,YAA ASANTEWAA RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693074,YAA ASANTEWAA RURAL BANK LTD.,520,90.0,90.0,100.0,2,2,2,1,92.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
693239,MANYA KROBO RURAL BANK LTD.,520,83.33,83.33,100.0,1,1,1,1,86.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693262,ASUBONTENG RURAL BANK LTD.,520,90.0,90.0,100.0,2,2,2,1,92.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
693289,SUBIN AKWABOSO RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,1,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693317,Opoku Ware School,599,70.0,70.0,100.0,1,1,1,0,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693518,DROBO COMMUNITY BANK LTD.,520,75.0,75.0,100.0,2,2,2,1,80.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
693572,Nagie's Angels Educational Centre,256,50.0,50.0,100.0,1,1,1,1,60.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
693628,SONZELE RURAL BANK LTD.,520,85.0,85.0,100.0,2,2,2,1,88.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
693705,KaPPS,623,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693705,KaPPS,624,97.5,97.5,100.0,1,1,1,1,98.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693705,KaPPS,626,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693705,KaPPS,627,87.5,87.5,100.0,1,1,1,1,90.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693705,KaPPS,629,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693989,AWUTU EMASA RURAL BANK LTD.,520,93.33,93.33,100.0,2,2,2,0,94.66,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694055,Mponua Rural Bank,520,91.67,91.67,100.0,2,2,2,1,93.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694068,MPONUA RURAL BANK LTD.,520,91.11,91.11,100.0,3,3,3,1,92.89,24.4,LOW,0,1,none,READY,LOW
694072,ENYAN DENKYIRA RURAL BANK LTD.,520,100.0,100.0,100.0,1,1,1,0,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694086,KAASEMAN RURAL BANK LTD.,520,96.66499999999999,96.66499999999999,100.0,2,2,2,1,97.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694104,ODOTOBRI RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694121,MPONUA RURAL BANK LTD.,520,91.11,91.11,100.0,3,3,3,1,92.89,24.4,LOW,0,1,none,READY,LOW
694166,ASOKORE RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694244,CPS,623,62.5,62.5,100.0,1,1,1,1,70.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694244,CPS,624,80.0,80.0,100.0,1,1,1,1,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694244,CPS,626,87.5,87.5,100.0,1,1,1,1,90.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694244,CPS,627,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694244,CPS,629,85.0,85.0,100.0,1,1,1,1,88.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694288,UNKNOWN_UNMAPPED,520,73.33,73.33,100.0,1,1,1,1,78.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694329,Opoku Ware School,596,63.333333333333336,63.333333333333336,100.0,3,3,3,1,70.67,24.4,LOW,0,1,none,READY,LOW
694329,Opoku Ware School,597,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694329,Opoku Ware School,599,70.0,70.0,100.0,2,2,2,1,76.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694364,Opoku Ware School,596,65.0,65.0,100.0,2,2,2,1,72.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694420,Jay@2024,600,90.0,90.0,100.0,2,2,2,1,92.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694420,Jay@2024,601,60.0,60.0,100.0,1,1,1,0,68.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
694475,LAWRA AREA RURAL BANK LTD.,520,91.66499999999999,91.66499999999999,100.0,2,2,2,1,93.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694500,Kajaji senior high School,597,40.0,40.0,100.0,1,1,1,1,52.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
694500,Kajaji senior high School,599,40.0,40.0,100.0,2,2,2,1,52.0,16.93,VERY_LOW,0,1,none,AT_RISK,VERY_LOW
694562,Kajaji senior high school,598,70.0,70.0,100.0,1,1,1,1,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694645,YAA ASANTEWAA RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694686,AHANTAMAN RURAL BANK LTD.,520,95.0,95.0,100.0,2,2,2,1,96.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
694841,NAARA RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,1,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
694968,MPONUA RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,0,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
695019,ABOKOBI AREA RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,1,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
695032,AHANTAMAN RURAL BANK LTD.,520,76.67,76.67,100.0,1,1,1,0,81.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
695116,SOUTH AKIM RURAL BANK LTD.,520,96.67,96.67,100.0,2,2,2,1,97.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
695133,SEFWIMAN RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
695137,NKORANZA KWABRE RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,1,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
695510,ASSINMAN RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
695902,ARB APEX BANK PLC,520,90.0,90.0,100.0,3,3,3,1,92.0,24.4,LOW,0,1,none,READY,LOW
696010,MEPE AREA RURAL BANK LTD.,520,93.33,93.33,100.0,1,1,1,1,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
696216,AMENFIMAN RURAL BANK LTD.,520,91.66499999999999,91.66499999999999,100.0,2,2,2,1,93.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
696294,NYANKUMASI AHENKRO RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,1,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
696884,SOUTH AKIM RURAL BANK LTD.,520,88.33500000000001,88.33500000000001,100.0,2,2,2,1,90.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
697471,UPPER AMENFI RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,1,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
697531,ANLO RURAL BANK LIMITED,520,92.21999999999998,92.21999999999998,100.0,3,3,3,1,93.78,24.4,LOW,0,1,none,READY,LOW
697717,DANGME RURAL BANK LTD.,520,93.33500000000001,95.0,100.0,2,2,2,0,95.17,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
697930,SUMA RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,1,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
697953,EAST AKIM RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,0,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
698028,BOSOMTWE RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
698125,Opoku Ware School,596,50.0,50.0,100.0,1,1,1,0,60.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
698418,YAA ASANTEWAA RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,0,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
698498,OFFINSO COMMUNITY BANK PLC,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
698501,ADANSI RURAL BANK LTD.,520,96.67,96.67,100.0,2,2,2,0,97.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
698511,FIASEMAN RURAL BANK LTD.,520,80.0,80.0,100.0,2,2,2,1,84.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
698625,BUILSA COMMUNITY BANK LTD.,520,66.67,66.67,100.0,1,1,1,1,73.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
698708,UPPER AMENFI RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
698964,Zeepay,442,80.0,80.0,100.0,1,1,1,1,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
698970,ASOKORE RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,1,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
699004,UPPER AMENFI RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,1,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699020,NZEMA MANLE RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
699150,AMANSIE WEST RURAL BANK LTD.,520,100.0,100.0,100.0,1,1,1,0,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
699151,BOSOME-FREHO RURAL BANK LTD.,520,91.66499999999999,91.66499999999999,100.0,2,2,2,0,93.33,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699406,KINTAMPO RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,0,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699410,ENYAN DENKYIRA RURAL BANK LTD.,520,93.33333333333333,93.33333333333333,100.0,3,3,3,1,94.67,24.4,LOW,0,1,none,READY,LOW
699434,CAPITAL RURAL BANK LTD.,520,90.0,90.0,100.0,2,2,2,1,92.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699532,UPPER AMENFI RURAL BANK LTD.,520,70.0,70.0,100.0,1,1,1,1,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
699558,Upper Amenfi Rural Bank,625,60.0,60.0,100.0,1,1,1,0,68.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
699579,DANGME RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,1,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
699662,AMANSIE WEST RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,0,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699947,Star Life Assurance Limited,600,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699977,MANYA KROBO RURAL BANK LTD.,520,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700151,AMENFIMAN RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,0,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
700272,FIAGYA RURAL BANK LTD.,520,93.33,96.67,100.0,1,1,1,0,95.67,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700307,SOUTH AKIM RURAL BANK LTD.,520,96.67,96.67,100.0,2,2,2,0,97.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
700354,UNKNOWN_UNMAPPED,624,5.0,5.0,100.0,1,1,1,1,24.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
700358,AHANTAMAN RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700589,AHANTAMAN RURAL BANK LTD.,520,85.0,85.0,100.0,2,2,2,1,88.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
700702,NKORANMAN RURAL BANK LTD.,520,73.33,73.33,100.0,1,1,1,1,78.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700808,EJURAMAN RURAL BANK LIMITED,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700815,Star Life Assurance Limited,600,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
700884,NKORANMAN RURAL BANK LTD.,520,86.67,86.67,100.0,2,2,2,1,89.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
700915,kapps,623,97.5,97.5,100.0,1,1,1,1,98.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700915,kapps,624,97.5,97.5,100.0,1,1,1,1,98.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700915,kapps,626,95.0,95.0,100.0,1,1,1,1,96.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700915,kapps,627,97.5,97.5,100.0,1,1,1,1,98.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
700966,KAASEMAN RURAL BANK LTD.,520,98.33500000000001,98.33500000000001,100.0,2,2,2,0,98.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
701006,ODOTOBRI RURAL BANK LTD.,520,93.33500000000001,93.33500000000001,100.0,2,2,2,0,94.67,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
701240,NZEMA MANLE RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701520,UPPER AMENFI RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,1,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701555,Opoku Ware School,292,80.0,80.0,100.0,1,1,1,1,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701558,Letshego,70,96.67,96.67,100.0,2,2,2,0,97.34,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
701729,NKORANMAN RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,1,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701730,Mponua Rural bank,520,95.0,95.0,100.0,2,2,2,0,96.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
701741,ASOKORE RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,0,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701789,CITIZENS RURAL BANK LTD.,520,86.67,86.67,100.0,1,1,1,0,89.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701800,Letshego,70,93.33,93.33,100.0,2,2,2,1,94.66,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
701913,ENYAN DENKYIRA RURAL BANK LTD.,520,95.55666666666667,95.55666666666667,100.0,3,3,3,1,96.45,24.4,LOW,0,1,none,READY,LOW
701934,AMENFIMAN RURAL BANK LTD.,520,96.67,96.67,100.0,1,1,1,0,97.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
702032,ASANTE AKYEM RURAL BANK LTD.,520,88.33,88.33,100.0,2,2,2,0,90.66,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
702102,ASANTE AKYEM RURAL BANK LTD.,520,100.0,100.0,100.0,1,1,1,0,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
